Order ID,Order Date,Region,Category,Product,Quantity,Unit Price,Revenue,Profit,Customer Segment
10232,2025-03-13,Dammam,Electronics,Power Bank,,92.44,277.32,119.96,Online
10677,2025-05-26,Madinah,Sports,Yoga Mat,6,96.3,577.8,179.34,Retail
12713,2026-04-28,Riyadh,clothing,Leather Belt,5,97.64,488.2,155.02,Online
10972,2025-07-11,Makkah,Sports,Cycling Helmet,3,199.95,599.85,193.75,Wholesale
10397,2025-04-09,Dammam,Beauty,Face Serum,1,119.28,$119.28,SAR 49.17,Online
10834,2025-06-19,Makkah,Home & Kitchen,Non-stick Pan Set,5,259.87,1299.35,458.37,Online
10394,2025-04-09,Madinah,Sports,Sports Bottle,5,35.46,$177.30,50.6,Online
11839,2025-12-05,Riyadh,Clothing,Running Shoes,3,330.45,$991.35,299.81,Online
13220,2026-07-25,Riyadh,Beauty,Face Serum,3,140.31,$420.93,151.56,Wholesale
11701,2025-11-14,Makkah,Beauty,Face Serum,1,135.83,135.83,SAR 58.48,Online
11213,2025-08-22,Madinah,Clothing,Denim Jacket,5,263.72,1318.6,422.63,Online
10357,2025-04-04,Makkah,Beauty,Hair Dryer,6,174.7,1048.2,441.53,Online
12080,2026-01-11,  JEDDAH  ,clothing,Denim Jacket,4,264.43,1057.72,SAR 437.14,Retail
11683,2025-11-12,Dammam,Electronics,Power Bank,5,95.4,477.0,205.35,Retail
10098,2025-02-18,Jeddah,Beauty,Hair Dryer,6,163.84,983.04,333.67,Online
12707,2026-04-28,  MAKKAH  ,Clothing,Denim Jacket,5,270.59,"$1,352.95",559.59,Wholesale
10796,2025-06-14,Riyadh,Clothing,Leather Belt,1,104.79,104.79,35.89,Retail
10153,2025-02-28,  MADINAH  ,home & kitchen,Non-stick Pan Set,6,220.42,"$1,322.52",405.09,Retail
11719,2025-11-17,Madinah,Beauty,Hair Dryer,3,171.85,515.55,222.88,Wholesale
12118,2026-01-18,  RIYADH  ,Home & Kitchen,Non-stick Pan Set,2,226.24,452.48,162.25,Online
12575,2026-04-02,Makkah,Electronics,Power Bank,2,96.77,193.54,76.91,Online
11663,2025-11-08,  MAKKAH  ,Beauty,Skincare Set,3,,755.31,215.41,Wholesale
13190,2026-07-20,Dammam,Sports,Resistance Bands,6,63.06,$378.36,134.62,Retail
11526,2025-10-16,  DAMMAM  ,Clothing,Running Shoes,4,279.87,1119.48,341.37,Wholesale
10187,2025-03-06,Riyadh,Home & Kitchen,Coffee Maker,,255.28,1276.4,366.8,Online
11309,2025-09-09,Riyadh,Home & Kitchen,Vacuum Cleaner,4,634.79,2539.16,1011.12,Retail
12659,2026-04-18,Makkah,Home & Kitchen,Vacuum Cleaner,3,686.33,2058.99,613.91,Wholesale
12869,2026-05-24,Makkah,Home & Kitchen,Coffee Maker,2,260.93,521.86,151.18,Wholesale
12554,2026-03-30,Riyadh,Home & Kitchen,Coffee Maker,4,316.36,1265.44,477.23,
12967,2026-06-10,Madinah,electronics,Laptop Stand,6,70.6,423.6,SAR 119.59,Online
11317,2025-09-10,Madinah,Clothing,Leather Belt,3,111.63,334.89,100.64,Wholesale
12795,2026-05-12,Riyadh,sports,Cycling Helmet,3,195.4,$586.20,204.05,
12611,2026-04-10,  RIYADH  ,Sports,Dumbbell Set,5,266.53,"$1,332.65",527.55,Retail
12879,2026-05-25,Riyadh,Beauty,Skincare Set,3,233.5,700.5,307.38,Wholesale
11718,2025-11-17,  RIYADH  ,Home & Kitchen,Air Fryer,4,366.29,1465.16,506.78,Retail
10640,2025-05-19,Makkah,Electronics,Smart Watch,1,404.91,404.91,SAR 159.38,Retail
12627,2026-04-12,Makkah,beauty,Hair Dryer,5,173.67,868.35,293.81,Retail
12988,2026-06-14,Riyadh,Sports,Resistance Bands,3,,166.23,64.55,Online
12202,2026-02-02,Dammam,Home & Kitchen,Coffee Maker,1,285.79,285.79,120.91,Online
11537,2025-10-19,Madinah,Electronics,Power Bank,4,87.07,348.28,118.72,Wholesale
12616,2026-04-11,Jeddah,Clothing,Running Shoes,3,319.47,958.41,417.24,Wholesale
10791,2025-06-13,Makkah,Home & Kitchen,Coffee Maker,2,269.58,539.16,161.08,Retail
12906,2026-05-29,Dammam,Electronics,Wireless Earbuds,2,166.13,332.26,106.61,Online
10040,2025-02-07,Madinah,Sports,Dumbbell Set,1,283.91,283.91,123.89,Retail
10427,2025-04-14,Makkah,Beauty,Hair Dryer,5,168.24,841.2,288.76,Wholesale
11748,2025-11-22,Madinah,Sports,Resistance Bands,1,59.6,59.6,SAR 24.21,Wholesale
10189,2025-03-06,Riyadh,Home & Kitchen,Vacuum Cleaner,3,591.76,1775.28,SAR 624.46,Retail
10754,2025-06-07,Jeddah,Electronics,Smart Watch,1,408.33,408.33,160.01,Wholesale
10966,2025-07-10,Dammam,Home & Kitchen,Non-stick Pan Set,1,238.03,238.03,99.35,Online
11784,2025-11-27,  JEDDAH  ,Electronics,Laptop Stand,1,78.66,78.66,28.18,Retail
12245,2026-02-08,Madinah,Home & Kitchen,Coffee Maker,5,252.76,"$1,263.80",566.05,Retail
12736,2026-05-03,  MAKKAH  ,Beauty,Perfume,2,,641.98,225.03,Online
10200,2025-03-08,Dammam,Electronics,Smart Watch,4,457.3,1829.2,806.1,Retail
10456,2025-04-18,Dammam,Sports,Cycling Helmet,6,192.0,1152.0,445.57,Online
10259,2025-03-18,Dammam,Beauty,Skincare Set,1,,272.28,SAR 91.09,Wholesale
12060,2026-01-08,Madinah,Beauty,Hair Dryer,5,160.34,$801.70,324.55,Online
10240,2025-03-15,  RIYADH  ,Clothing,Wool Scarf,6,86.78,520.68,193.84,Retail
12265,2026-02-11,Madinah,Clothing,Leather Belt,3,102.47,$307.41,94.85,Retail
10799,2025-06-14,Madinah,Sports,Cycling Helmet,1,190.15,190.15,76.2,Wholesale
10897,2025-06-29,Jeddah,Home & Kitchen,Non-stick Pan Set,1,240.35,240.35,SAR 80.15,Online
10956,2025-07-07,Jeddah,Electronics,Bluetooth Speaker,1,201.8,201.8,84.95,Online
10295,2025-03-25,Madinah,home & kitchen,Air Fryer,,355.51,1777.55,507.66,Online
11539,2025-10-20,  DAMMAM  ,Sports,Resistance Bands,1,,56.63,23.92,Retail
10043,2025-02-08,Madinah,home & kitchen,Blender,2,212.42,424.84,168.49,Wholesale
10608,2025-05-14,Madinah,Electronics,Power Bank,4,94.75,$379.00,SAR 108.94,Retail
10566,2025-05-06,Jeddah,Beauty,Face Serum,2,135.92,$271.84,93.05,Wholesale
13010,2026-06-18,Makkah,Home & Kitchen,Coffee Maker,2,265.73,531.46,151.53,Retail
10108,2025-02-20,Jeddah,Clothing,Wool Scarf,3,85.41,256.23,72.76,Online
10099,2025-02-18,  MADINAH  ,Beauty,Perfume,4,386.15,1544.6,539.5,Wholesale
11096,2025-08-02,Madinah,Sports,Cycling Helmet,3,203.8,611.4,265.75,Online
12963,2026-06-09,Dammam,Sports,Dumbbell Set,6,238.09,1428.54,541.61,Retail
12853,2026-05-22,Makkah,Home & Kitchen,Blender,1,214.37,214.37,70.81,Retail
10734,2025-06-03,Madinah,Beauty,Makeup Kit,4,239.86,$959.44,278.63,Online
13250,2026-07-30,  RIYADH  ,Home & Kitchen,Blender,6,192.56,1155.36,497.12,
12066,2026-01-09,Riyadh,clothing,Leather Belt,,89.7,179.4,51.88,Retail
10219,2025-03-11,Dammam,Sports,Yoga Mat,6,94.5,567.0,248.8,Retail
10731,2025-06-03,Makkah,Sports,Resistance Bands,4,62.42,249.68,106.21,Retail
11181,2025-08-16,  RIYADH  ,Clothing,Running Shoes,2,323.54,647.08,213.29,Online
11038,2025-07-23,Madinah,Sports,Cycling Helmet,6,206.52,1239.12,398.29,Retail
11010,2025-07-19,Riyadh,Electronics,Power Bank,4,97.2,388.8,112.31,Wholesale
12780,2026-05-10,Dammam,Electronics,Smart Watch,3,449.52,1348.56,543.02,Wholesale
12847,2026-05-21,Madinah,sports,Yoga Mat,4,86.25,345.0,109.32,Online
12518,2026-03-25,  MADINAH  ,Beauty,Face Serum,,139.14,$695.70,SAR 239.14,Retail
10185,2025-03-05,  MAKKAH  ,Beauty,Perfume,6,322.4,1934.4,730.14,Online
10175,2025-03-04,  DAMMAM  ,Clothing,Denim Jacket,5,239.7,1198.5,SAR 503.77,Online
12404,2026-03-06,Dammam,Beauty,Hair Dryer,3,172.72,518.16,170.86,Online
11107,2025-08-05,Jeddah,home & kitchen,Vacuum Cleaner,1,591.79,$591.79,205.73,Online
12841,2026-05-19,Jeddah,Clothing,Leather Belt,5,111.97,559.85,184.2,Online
10294,2025-03-25,Madinah,Home & Kitchen,Non-stick Pan Set,1,227.19,227.19,76.21,Wholesale
10729,2025-06-03,Jeddah,Sports,Cycling Helmet,6,211.39,1268.34,533.12,Wholesale
10158,2025-03-01,  JEDDAH  ,Electronics,Wireless Earbuds,3,163.48,490.44,SAR 217.92,Wholesale
12417,2026-03-08,Makkah,Clothing,Wool Scarf,1,79.59,79.59,22.84,Wholesale
11288,2025-09-06,Dammam,Beauty,Skincare Set,4,244.69,978.76,321.89,Online
11194,2025-08-18,Jeddah,sports,Cycling Helmet,3,189.73,$569.19,206.62,Wholesale
12048,2026-01-06,Jeddah,Clothing,Wool Scarf,2,86.2,172.4,53.93,Retail
12000,2025-12-29,Makkah,electronics,Power Bank,5,86.64,433.2,149.01,Wholesale
12414,2026-03-08,  MAKKAH  ,Beauty,Skincare Set,5,248.05,1240.25,491.66,Online
10077,2025-02-14,  MADINAH  ,Sports,Sports Bottle,5,39.45,197.25,83.43,Wholesale
10362,2025-04-04,Riyadh,Sports,Resistance Bands,5,67.52,337.6,150.94,Online
10738,2025-06-04,Riyadh,Home & Kitchen,Vacuum Cleaner,2,551.73,1103.46,321.8,Wholesale
12463,2026-03-15,Jeddah,Beauty,Perfume,3,352.27,"$1,056.81",430.27,Wholesale
12187,2026-01-31,  MAKKAH  ,Home & Kitchen,Vacuum Cleaner,1,605.37,605.37,220.18,Retail
10596,2025-05-12,  MAKKAH  ,Clothing,Leather Belt,5,90.45,452.25,154.05,Retail
11835,2025-12-04,Jeddah,Clothing,Leather Belt,6,109.63,$657.78,294.9,Wholesale
12367,2026-02-28,Jeddah,Electronics,Smart Watch,6,430.03,"$2,580.18",1042.82,Retail
11823,2025-12-03,,electronics,Smart Watch,4,420.59,1682.36,621.64,Online
12605,2026-04-08,Makkah,Home & Kitchen,Blender,1,190.87,190.87,SAR 79.24,Wholesale
10367,2025-04-05,Riyadh,clothing,Cotton T-Shirt,4,65.57,262.28,89.27,Wholesale
12025,2026-01-02,Riyadh,Home & Kitchen,Non-stick Pan Set,4,,1030.4,SAR 418.69,Wholesale
11670,2025-11-09,Jeddah,Beauty,Perfume,4,398.46,1593.84,690.64,Wholesale
12912,2026-05-30,Makkah,Home & Kitchen,Vacuum Cleaner,2,684.33,1368.66,SAR 436.07,Retail
12007,2025-12-30,  DAMMAM  ,Electronics,Smart Watch,4,371.38,1485.52,429.07,Retail
11739,2025-11-20,Dammam,Sports,Dumbbell Set,1,245.32,245.32,75.81,Wholesale
10622,2025-05-17,  DAMMAM  ,Electronics,Power Bank,4,89.37,357.48,112.97,Online
13157,2026-07-15,Dammam,Electronics,Power Bank,5,93.87,469.35,172.55,Online
10103,2025-02-19,Madinah,Clothing,Cotton T-Shirt,2,63.72,127.44,46.76,Retail
10160,2025-03-01,Madinah,Home & Kitchen,Vacuum Cleaner,5,675.89,"$3,379.45",1043.64,Wholesale
11230,2025-08-25,Jeddah,Home & Kitchen,Vacuum Cleaner,4,605.89,"$2,423.56",741.93,Online
10885,2025-06-27,Madinah,Beauty,Skincare Set,3,253.33,759.99,236.38,Online
11997,2025-12-29,Madinah,Clothing,Leather Belt,1,103.3,103.3,38.26,Online
11106,2025-08-05,Makkah,Beauty,Makeup Kit,6,220.22,1321.32,388.27,Retail
13248,2026-07-29,Madinah,Sports,Yoga Mat,2,91.01,182.02,75.29,Wholesale
12685,2026-04-23,Madinah,clothing,Running Shoes,,339.34,1696.7,686.57,Retail
11016,2025-07-20,Riyadh,Electronics,Laptop Stand,4,73.78,295.12,84.76,Online
10750,2025-06-06,Dammam,Home & Kitchen,Vacuum Cleaner,3,600.93,1802.79,549.69,Retail
10343,2025-04-02,Makkah,Sports,Resistance Bands,6,59.24,355.44,150.93,Wholesale
12838,2026-05-19,Dammam,Clothing,Denim Jacket,5,264.48,1322.4,461.91,Retail
10278,2025-03-22,Makkah,Electronics,Wireless Earbuds,2,150.48,300.96,110.66,Retail
10244,2025-03-16,Madinah,electronics,Power Bank,4,81.07,324.28,SAR 124.60,Wholesale
12742,2026-05-04,  MADINAH  ,Electronics,Bluetooth Speaker,2,212.32,$424.64,140.0,Wholesale
13073,2026-06-29,Dammam,Clothing,Running Shoes,1,280.7,280.7,100.71,Wholesale
12872,2026-05-24,Dammam,Beauty,Face Serum,3,130.13,390.39,142.11,Retail
11174,2025-08-14,Makkah,Clothing,Denim Jacket,2,233.83,467.66,171.32,Wholesale
12277,2026-02-13,Dammam,Home & Kitchen,Air Fryer,3,375.23,1125.69,341.76,Wholesale
11030,2025-07-21,Makkah,Electronics,Bluetooth Speaker,5,215.56,1077.8,481.8,Wholesale
10984,2025-07-14,Makkah,Beauty,Hair Dryer,1,165.3,$165.30,74.04,Online
10522,2025-04-29,Madinah,Electronics,Smart Watch,6,425.68,2554.08,1112.12,Wholesale
12831,2026-05-18,  DAMMAM  ,Electronics,Power Bank,5,93.88,469.4,175.29,Online
13176,2026-07-18,Riyadh,Electronics,Smart Watch,4,396.24,"$1,584.96",527.87,Retail
13131,2026-07-11,  JEDDAH  ,sports,Dumbbell Set,1,269.88,269.88,120.53,Retail
12673,2026-04-21,Makkah,Electronics,Wireless Earbuds,5,143.22,716.1,290.3,Retail
11362,2025-09-20,  RIYADH  ,Beauty,Skincare Set,2,245.68,491.36,184.67,Wholesale
13206,2026-07-22,Riyadh,sports,Cycling Helmet,1,196.82,$196.82,65.63,Retail
11343,2025-09-16,Madinah,clothing,Leather Belt,5,106.54,532.7,238.51,Retail
11817,2025-12-02,Madinah,Beauty,Perfume,3,351.58,1054.74,SAR 434.78,Wholesale
12370,2026-02-28,  MADINAH  ,Electronics,Power Bank,4,89.74,358.96,130.17,Online
10008,2025-02-01,Madinah,Home & Kitchen,Vacuum Cleaner,2,644.61,1289.22,570.11,Retail
10466,2025-04-20,  MADINAH  ,Home & Kitchen,Vacuum Cleaner,2,608.57,1217.14,425.28,Wholesale
11327,2025-09-12,  DAMMAM  ,Beauty,Perfume,4,320.05,1280.2,SAR 456.73,Retail
10601,2025-05-12,Makkah,Electronics,Laptop Stand,5,,310.5,134.93,Online
10274,2025-03-21,Madinah,Sports,Dumbbell Set,2,265.11,530.22,173.64,Online
10454,2025-04-18,Riyadh,Beauty,Face Serum,4,135.85,543.4,239.45,Online
12323,2026-02-20,  MAKKAH  ,Beauty,Skincare Set,5,286.27,1431.35,519.74,Wholesale
10771,2025-06-11,Jeddah,Electronics,Laptop Stand,3,75.49,226.47,92.72,Online
12991,2026-06-15,Riyadh,Sports,Sports Bottle,3,43.63,130.89,SAR 40.65,Retail
10461,2025-04-19,Riyadh,Beauty,Makeup Kit,4,247.48,$989.92,SAR 415.35,Retail
10942,2025-07-05,Riyadh,Sports,Resistance Bands,4,53.38,213.52,SAR 78.02,Online
11563,2025-10-24,Makkah,Clothing,Denim Jacket,3,259.47,$778.41,219.57,Wholesale
12802,2026-05-14,Madinah,Electronics,Power Bank,2,85.5,171.0,54.21,Wholesale
11395,2025-09-27,  MAKKAH  ,Sports,Sports Bottle,2,37.28,74.56,32.09,Retail
10166,2025-03-02,Dammam,Beauty,Face Serum,2,117.56,235.12,104.32,Wholesale
13256,2026-07-30,  RIYADH  ,Beauty,Makeup Kit,2,198.26,396.52,113.19,Online
11256,2025-08-30,Riyadh,Electronics,Power Bank,4,98.08,392.32,137.03,Online
11958,2025-12-22,Riyadh,Clothing,Running Shoes,4,303.43,1213.72,357.85,Retail
10066,2025-02-12,Dammam,Electronics,Bluetooth Speaker,5,194.49,972.45,SAR 370.09,Wholesale
13028,2026-06-22,Makkah,clothing,Cotton T-Shirt,,59.39,118.78,35.42,Retail
13038,2026-06-24,Makkah,Home & Kitchen,Vacuum Cleaner,4,627.91,"$2,511.64",735.98,Retail
13149,2026-07-14,Makkah,electronics,Power Bank,5,95.56,477.8,SAR 186.39,Online
12787,2026-05-11,Jeddah,Beauty,Perfume,3,361.73,1085.19,SAR 374.61,Online
11696,2025-11-14,Dammam,Beauty,Face Serum,6,131.7,$790.20,226.29,Online
12675,2026-04-21,Makkah,sports,Yoga Mat,6,90.25,541.5,171.23,Wholesale
11588,2025-10-27,Madinah,Beauty,Hair Dryer,5,168.72,843.6,SAR 260.80,Online
13178,2026-07-18,Madinah,Electronics,Power Bank,4,86.2,344.8,135.06,
10304,2025-03-27,Madinah,Home & Kitchen,Blender,1,207.63,207.63,74.26,Wholesale
10597,2025-05-12,Madinah,Beauty,Perfume,2,320.63,641.26,234.97,Retail
12263,2026-02-10,Makkah,Home & Kitchen,Non-stick Pan Set,1,240.57,240.57,72.07,Wholesale
13216,2026-07-24,Madinah,Home & Kitchen,Non-stick Pan Set,3,242.46,727.38,256.71,Online
11383,2025-09-24,,Electronics,Laptop Stand,3,,$235.53,75.9,Retail
11158,2025-08-12,Makkah,Beauty,Perfume,6,,2390.22,831.03,Wholesale
12772,2026-05-08,Madinah,Clothing,Wool Scarf,3,81.82,245.46,105.24,Online
10104,2025-02-19,Makkah,Beauty,Perfume,1,322.22,322.22,132.86,Online
11807,2025-11-30,Riyadh,beauty,Face Serum,6,126.85,761.1,296.86,Online
12555,2026-03-30,Riyadh,Sports,Yoga Mat,1,96.71,96.71,36.51,Retail
11281,2025-09-04,Riyadh,home & kitchen,Coffee Maker,3,282.92,848.76,SAR 328.61,Wholesale
12492,2026-03-20,Makkah,electronics,Wireless Earbuds,2,141.99,283.98,SAR 120.37,Retail
13189,2026-07-20,Jeddah,Beauty,Makeup Kit,,232.28,1161.4,SAR 378.20,Online
12431,2026-03-10,Makkah,electronics,Laptop Stand,4,65.76,263.04,109.87,Online
11575,2025-10-26,  MADINAH  ,Electronics,Bluetooth Speaker,3,179.91,$539.73,160.61,Online
10203,2025-03-08,Dammam,Electronics,Power Bank,,81.04,486.24,SAR 217.26,
11459,2025-10-06,Madinah,Sports,Dumbbell Set,4,,927.24,340.43,Retail
12612,2026-04-10,Dammam,Clothing,Leather Belt,4,112.85,451.4,201.37,Online
11387,2025-09-25,Dammam,beauty,Perfume,6,388.88,"$2,333.28",SAR 690.92,Online
11821,2025-12-02,Makkah,home & kitchen,Non-stick Pan Set,5,212.34,1061.7,421.7,
10582,2025-05-10,Riyadh,Electronics,Wireless Earbuds,1,165.21,165.21,55.55,Retail
12183,2026-01-31,Dammam,Electronics,Laptop Stand,1,63.07,63.07,26.89,Online
10401,2025-04-10,Dammam,Beauty,Hair Dryer,5,162.3,811.5,299.49,Wholesale
10633,2025-05-18,Madinah,Electronics,Wireless Earbuds,6,146.99,881.94,360.84,Online
11661,2025-11-07,  DAMMAM  ,Home & Kitchen,Blender,4,208.41,$833.64,241.18,Wholesale
10386,2025-04-08,Dammam,Sports,Sports Bottle,3,39.39,118.17,SAR 44.53,Online
12225,2026-02-05,Dammam,Clothing,Running Shoes,6,297.13,1782.78,SAR 794.53,Wholesale
12493,2026-03-20,Makkah,Clothing,Denim Jacket,3,268.53,805.59,264.77,Online
11344,2025-09-16,  MADINAH  ,electronics,Bluetooth Speaker,2,215.81,$431.62,138.67,Online
11527,2025-10-17,Jeddah,Clothing,Cotton T-Shirt,6,55.13,330.78,94.75,Online
11205,2025-08-21,Jeddah,Clothing,Leather Belt,2,101.1,$202.20,75.26,Online
13186,2026-07-19,Dammam,Home & Kitchen,Blender,2,184.16,$368.32,121.82,Online
10411,2025-04-11,Jeddah,Home & Kitchen,Air Fryer,2,346.67,693.34,295.34,Wholesale
10389,2025-04-08,  MADINAH  ,Clothing,Running Shoes,4,,1160.2,367.09,Wholesale
10523,2025-04-29,Madinah,Beauty,Skincare Set,2,268.95,537.9,165.17,Online
12009,2025-12-31,Makkah,Sports,Yoga Mat,1,101.67,101.67,SAR 36.99,Online
13061,2026-06-27,Jeddah,Home & Kitchen,Air Fryer,2,382.05,764.1,317.34,Wholesale
11316,2025-09-10,Makkah,Home & Kitchen,Coffee Maker,1,320.23,$320.23,119.84,Wholesale
11598,2025-10-28,Jeddah,Beauty,Face Serum,4,141.75,567.0,215.27,Wholesale
13106,2026-07-07,Jeddah,Beauty,Perfume,3,368.54,1105.62,327.66,Wholesale
12890,2026-05-27,Riyadh,Electronics,Bluetooth Speaker,3,181.36,544.08,212.3,Online
12452,2026-03-13,Madinah,Clothing,Wool Scarf,1,84.56,$84.56,25.47,Online
11962,2025-12-23,Jeddah,Clothing,Denim Jacket,6,268.76,1612.56,SAR 677.01,Online
11456,2025-10-05,Madinah,Electronics,Power Bank,5,98.98,$494.90,SAR 217.87,Retail
11676,2025-11-10,Riyadh,Sports,Yoga Mat,4,82.07,328.28,139.88,Wholesale
11018,2025-07-20,Dammam,Beauty,Hair Dryer,,177.04,1062.24,411.26,Wholesale
10246,2025-03-16,Riyadh,Sports,Resistance Bands,2,53.75,$107.50,38.4,Online
11150,2025-08-10,Dammam,Clothing,Denim Jacket,,280.31,1681.86,516.23,Online
10372,2025-04-06,Madinah,Home & Kitchen,Non-stick Pan Set,6,214.11,1284.66,362.22,Online
10554,2025-05-04,Makkah,Home & Kitchen,Coffee Maker,6,252.88,1517.28,554.48,Wholesale
12593,2026-04-06,Dammam,Beauty,Hair Dryer,1,171.49,171.49,64.08,Retail
11233,2025-08-26,Dammam,Clothing,Cotton T-Shirt,1,66.87,66.87,24.61,Online
11637,2025-11-03,Madinah,Sports,Dumbbell Set,4,235.8,943.2,379.89,Retail
13101,2026-07-07,Dammam,Sports,Sports Bottle,2,43.96,87.92,28.5,Retail
12928,2026-06-02,Dammam,Clothing,Cotton T-Shirt,6,64.37,$386.22,138.28,Wholesale
11837,2025-12-04,Jeddah,clothing,Cotton T-Shirt,5,59.86,299.3,SAR 129.87,Online
10192,2025-03-07,Madinah,Sports,Yoga Mat,5,100.77,503.85,155.69,Wholesale
13200,2026-07-21,Madinah,Clothing,Wool Scarf,1,88.36,88.36,SAR 38.73,Retail
11455,2025-10-05,Riyadh,Sports,Sports Bottle,2,,88.2,25.76,Online
13031,2026-06-22,Makkah,home & kitchen,Coffee Maker,6,316.38,"$1,898.28",550.65,Online
11185,2025-08-17,Jeddah,Clothing,Leather Belt,4,108.58,$434.32,185.26,Wholesale
13067,2026-06-28,  JEDDAH  ,clothing,Cotton T-Shirt,2,,$111.94,41.67,Retail
11446,2025-10-04,Riyadh,Electronics,Smart Watch,,375.57,375.57,165.34,Online
12152,2026-01-25,Madinah,Home & Kitchen,Non-stick Pan Set,5,255.47,1277.35,402.81,Wholesale
11040,2025-07-23,Dammam,Home & Kitchen,Blender,2,219.75,$439.50,131.3,Online
11568,2025-10-24,Jeddah,Clothing,Running Shoes,4,305.1,1220.4,438.08,Retail
10710,2025-05-31,  JEDDAH  ,Home & Kitchen,Air Fryer,,372.88,1491.52,SAR 462.99,Retail
12886,2026-05-26,Jeddah,Clothing,Leather Belt,5,100.69,503.45,175.79,Online
11868,2025-12-09,Dammam,Clothing,Denim Jacket,3,227.42,682.26,225.14,Retail
10125,2025-02-24,Madinah,Electronics,Bluetooth Speaker,5,,905.5,291.06,Wholesale
13068,2026-06-28,Dammam,Beauty,Hair Dryer,6,147.38,884.28,352.64,Online
12833,2026-05-18,Makkah,Sports,Cycling Helmet,6,191.81,1150.86,SAR 412.46,Wholesale
13242,2026-07-29,  RIYADH  ,Clothing,Leather Belt,2,100.77,$201.54,84.47,Retail
10757,2025-06-08,  MAKKAH  ,electronics,Wireless Earbuds,6,143.37,$860.22,274.32,Wholesale
12628,2026-04-12,Madinah,Beauty,Makeup Kit,4,239.82,$959.28,274.55,Retail
12083,2026-01-12,Madinah,Beauty,Makeup Kit,6,240.72,1444.32,560.58,Wholesale
11639,2025-11-04,Jeddah,Electronics,Power Bank,2,86.04,172.08,63.5,Online
12935,2026-06-03,  DAMMAM  ,beauty,Perfume,1,374.73,374.73,160.6,Wholesale
12977,2026-06-12,Makkah,Electronics,Power Bank,2,100.26,200.52,85.92,Retail
11081,2025-07-31,Makkah,Clothing,Leather Belt,6,112.81,676.86,222.0,Online
11455,2025-10-05,Riyadh,Sports,Sports Bottle,2,,88.2,25.76,Online
12332,2026-02-22,Makkah,Clothing,Denim Jacket,4,262.05,1048.2,312.76,Retail
12543,2026-03-29,Madinah,Sports,Yoga Mat,1,100.38,100.38,SAR 41.61,Retail
10851,2025-06-22,Riyadh,Sports,Cycling Helmet,3,195.57,$586.71,255.27,Retail
12294,2026-02-16,Makkah,beauty,Skincare Set,2,291.8,583.6,175.76,Retail
11844,2025-12-06,Makkah,Clothing,Denim Jacket,,,$272.86,76.91,Retail
11609,2025-10-30,Makkah,Beauty,Perfume,4,366.13,1464.52,591.4,Wholesale
13230,2026-07-27,Riyadh,Electronics,Laptop Stand,,75.68,$151.36,66.06,Retail
11119,2025-08-06,  DAMMAM  ,Beauty,Perfume,2,351.73,703.46,291.85,Retail
11398,2025-09-27,Dammam,Electronics,Laptop Stand,5,65.38,326.9,125.53,Wholesale
13127,2026-07-11,  RIYADH  ,electronics,Bluetooth Speaker,2,209.53,419.06,SAR 150.68,
10749,2025-06-06,Dammam,Electronics,Power Bank,6,85.43,512.58,164.04,Online
10943,2025-07-05,  RIYADH  ,Electronics,Power Bank,3,83.47,250.41,98.64,Wholesale
11312,2025-09-09,Madinah,Electronics,Power Bank,,88.3,88.3,39.57,Wholesale
10388,2025-04-08,Dammam,Clothing,Wool Scarf,3,76.86,230.58,76.52,Wholesale
11085,2025-08-01,Madinah,Clothing,Cotton T-Shirt,6,63.47,380.82,115.52,Online
10700,2025-05-30,Jeddah,Sports,Dumbbell Set,6,226.34,1358.04,555.88,Retail
12387,2026-03-04,  MADINAH  ,Clothing,Running Shoes,2,313.8,$627.60,219.1,Retail
12855,2026-05-22,Dammam,Sports,Sports Bottle,1,40.2,$40.20,17.99,Online
10199,2025-03-07,Dammam,Beauty,Face Serum,3,137.97,413.91,144.52,Online
10327,2025-03-31,Makkah,Electronics,Laptop Stand,4,76.05,304.2,SAR 113.44,Online
12132,2026-01-22,Riyadh,Beauty,Perfume,1,323.82,323.82,143.63,Wholesale
10464,2025-04-20,Jeddah,Sports,Yoga Mat,4,81.63,326.52,SAR 121.12,Wholesale
12057,2026-01-08,  DAMMAM  ,clothing,Wool Scarf,6,90.12,540.72,204.56,Online
10934,2025-07-04,Dammam,home & kitchen,Coffee Maker,1,252.75,252.75,109.79,Online
12020,2026-01-01,Dammam,Beauty,Makeup Kit,3,231.15,693.45,308.7,Retail
12677,2026-04-22,  MAKKAH  ,Clothing,Wool Scarf,2,88.14,$176.28,51.09,
11138,2025-08-09,Madinah,Electronics,Bluetooth Speaker,2,180.54,$361.08,134.24,Online
13135,2026-07-12,Riyadh,Home & Kitchen,Coffee Maker,3,268.14,804.42,289.58,Retail
11360,2025-09-20,  DAMMAM  ,Beauty,Perfume,4,,"$1,584.56",451.63,Wholesale
11141,2025-08-09,Jeddah,Clothing,Cotton T-Shirt,6,57.27,343.62,108.0,Online
11238,2025-08-27,Jeddah,Beauty,Skincare Set,3,234.13,$702.39,SAR 233.46,Online
12657,2026-04-17,Madinah,Beauty,Perfume,1,397.47,397.47,120.48,Online
10481,2025-04-22,Riyadh,Clothing,Denim Jacket,2,275.37,$550.74,212.98,
10331,2025-03-31,  MAKKAH  ,Electronics,Bluetooth Speaker,4,188.05,752.2,321.17,Online
